% x, y, z, rho, j_x, j_y, j_z ;
0, -1.338, 0.22, 0.1907, 0, 0, -0 ;
0, -1.338, 0.26, 0.1832, 0, 0, -0 ;
0, -1.338, 0.3, 0.1757, 0, 0, -0 ;
0, -1.338, 0.34, 0.1683, 0, 0, -0 ;
0, -1.338, 0.38, 0.161, 0, 0, -0 ;
0, -1.338, 0.42, 0.1538, 0, 0, -0 ;
0, -1.338, 0.46, 0.1469, 0, 0, -0 ;
0, -1.338, 0.5, 0.1401, 0, 0, -0 ;
0, -1.338, 0.54, 0.1334, 0, 0, -0 ;
0, -1.338, 0.58, 0.127, 0, 0, -0 ;
0, -1.338, 0.62, 0.1207, 0, 0, -0 ;
0, -1.338, 0.66, 0.1146, 0, 0, -0 ;
0, -1.338, 0.7, 0.1087, 0, 0, -0 ;
0, -1.338, 0.74, 0.1029, 0, 0, -0 ;
0, -1.338, 0.78, 0.09733, 0, 0, -0 ;
