% x, y, z, rho, j_x, j_y, j_z ;
-1.919, -1.96, 0, 0.0005492, -3.133e-21, -1.779e-20, -5.382e-05 ;
-1.919, -1.92, 0, 0.0005992, -3.088e-21, -2.033e-20, -5.752e-05 ;
-1.919, -1.88, 0, 0.0006527, -5.6e-21, -2.456e-20, -6.136e-05 ;
-1.919, -1.84, 0, 0.00071, -4.612e-21, -2.456e-20, -6.532e-05 ;
-1.919, -1.8, 0, 0.0007711, -6.192e-21, -2.795e-20, -6.94e-05 ;
-1.919, -1.76, 0, 0.0008361, -6.044e-21, -2.965e-20, -7.358e-05 ;
-1.919, -1.72, 0, 0.0009053, -5.976e-21, -3.303e-20, -7.786e-05 ;
-1.919, -1.68, 0, 0.0009787, -5.758e-21, -3.049e-20, -8.221e-05 ;
-1.919, -1.64, 0, 0.001056, -5.69e-21, -3.303e-20, -8.663e-05 ;
-1.919, -1.6, 0, 0.001139, -9.222e-21, -3.896e-20, -9.109e-05 ;
-1.919, -1.56, 0, 0.001225, -9.059e-21, -4.15e-20, -9.557e-05 ;
-1.919, -1.52, 0, 0.001317, -7.435e-21, -4.235e-20, -0.0001001 ;
-1.919, -1.48, 0, 0.001412, -5.95e-21, -4.235e-20, -0.0001045 ;
-1.919, -1.44, 0, 0.001513, -7.819e-21, -4.574e-20, -0.0001089 ;
-1.919, -1.4, 0, 0.001618, -6.358e-21, -4.574e-20, -0.0001133 ;
-1.919, -1.36, 0, 0.001728, -6.768e-21, -4.913e-20, -0.0001175 ;
-1.919, -1.32, 0, 0.001842, -9.037e-21, -5.59e-20, -0.0001216 ;
-1.919, -1.28, 0, 0.001961, -6.402e-21, -5.421e-20, -0.0001255 ;
-1.919, -1.24, 0, 0.002085, -8.805e-21, -6.268e-20, -0.0001293 ;
-1.919, -1.2, 0, 0.002213, -1.123e-20, -6.437e-20, -0.0001328 ;
-1.919, -1.16, 0, 0.002344, -7.713e-21, -6.776e-20, -0.000136 ;
-1.919, -1.12, 0, 0.00248, -1.444e-20, -7.115e-20, -0.0001389 ;
-1.919, -1.08, 0, 0.00262, -1.785e-20, -7.793e-20, -0.0001415 ;
-1.919, -1.04, 0, 0.002763, -2.052e-20, -8.809e-20, -0.0001437 ;
-1.919, -1, 0, 0.002909, -2.122e-20, -8.47e-20, -0.0001454 ;
-1.919, -0.96, 0, 0.003057, -1.55e-20, -8.47e-20, -0.0001468 ;
-1.919, -0.92, 0, 0.003208, -1.298e-20, -9.148e-20, -0.0001476 ;
-1.919, -0.88, 0, 0.003361, -1.566e-20, -8.809e-20, -0.0001479 ;
-1.919, -0.84, 0, 0.003515, -1.658e-20, -9.826e-20, -0.0001476 ;
-1.919, -0.8, 0, 0.003669, -1.849e-20, -9.826e-20, -0.0001468 ;
-1.919, -0.76, 0, 0.003824, -1.832e-20, -1.016e-19, -0.0001453 ;
-1.919, -0.72, 0, 0.003978, -1.367e-20, -9.826e-20, -0.0001432 ;
-1.919, -0.68, 0, 0.00413, -1.779e-20, -1.05e-19, -0.0001404 ;
-1.919, -0.64, 0, 0.00428, -1.546e-20, -1.016e-19, -0.000137 ;
-1.919, -0.6, 0, 0.004427, -2.015e-20, -1.118e-19, -0.0001328 ;
-1.919, -0.56, 0, 0.00457, -1.504e-20, -1.118e-19, -0.000128 ;
-1.919, -0.52, 0, 0.004708, -1.101e-20, -1.186e-19, -0.0001224 ;
-1.919, -0.48, 0, 0.004841, -9.847e-21, -1.118e-19, -0.0001162 ;
-1.919, -0.44, 0, 0.004967, -1.32e-20, -1.118e-19, -0.0001093 ;
-1.919, -0.4, 0, 0.005086, -8.756e-21, -1.186e-19, -0.0001017 ;
